,periods_fast,periods_slow,end_value,return_ave,max_draw_downs,win_trades,loss_trades,total_trades,win_ratio,ave_win_value,ave_loss_value,ave_win_loss_ratio,return_rank,max_draw_downs_rank,win_ratio_rank,ave_win_loss_ratio_rank,rank
441,5,29,9090,-0.001038080780408419,34.73000442825239,15,35,50,0.3,378.38523231295557,-188.18931600978243,-2.0106626685081657,88.0,377.0,121.0,285.0,217.75
258,11,38,10560,0.000629065926697358,27.320570849154752,12,25,37,0.32432432432432434,491.0223208176872,-213.28253004750263,-2.302215379329596,292.0,206.0,223.0,151.0,218.0
295,10,30,10725,0.0008464165755750529,27.6692762273675,13,27,40,0.325,439.576181045017,-184.76434432915136,-2.3791180199894364,324.0,214.0,229.0,106.0,218.25
166,14,43,9019,-0.0011300132606240731,34.85899765082692,10,24,34,0.29411764705882354,429.0031017020823,-219.6607378774255,-1.9530258609140858,82.0,380.0,97.0,314.0,218.25
371,7,41,10158,0.0002178612894356204,30.43806962060887,12,26,38,0.3157894736842105,493.0843946327522,-221.4929126851913,-2.226185879516492,231.0,271.0,185.0,188.0,218.75
352,8,31,11752,0.001802389840809156,20.24763889888694,15,27,42,0.35714285714285715,393.7242344370289,-153.8319307255347,-2.5594441451788543,408.0,81.0,326.0,60.0,218.75
218,12,49,10032,-6.122252161772933e-05,28.86958233446436,10,21,31,0.3225806451612903,465.782369172167,-220.24913333136936,-2.1147977389376957,186.0,245.0,211.0,235.0,219.25
449,5,21,10955,0.0007157557267737392,23.092994630333166,21,41,62,0.3387096774193548,337.1856721564896,-149.40192593766537,-2.2569031158083788,306.0,125.0,268.0,178.0,219.25
329,9,25,12594,0.002223016059272304,15.01484635053795,18,29,47,0.3829787234042553,381.23012808342673,-147.14781495357934,-2.5907970716635735,429.0,10.0,389.0,52.0,220.0
165,14,44,9219,-0.0008914443668079575,32.78906086020984,10,23,33,0.30303030303030304,425.2859458699115,-218.89409100451525,-1.9428845425577927,102.0,324.0,135.0,319.0,220.0
394,6,47,9730,-0.00025106181269597726,31.291408811964068,11,24,35,0.3142857142857143,517.6733193944867,-248.54687910054693,-2.082799515599903,166.0,291.0,172.0,251.0,220.0
55,18,38,8096,-0.002342986582909325,38.814775034147196,10,26,36,0.2777777777777778,409.6272181489976,-230.78927246499293,-1.7748971335360986,6.0,443.0,56.0,376.0,220.25
216,13,22,11971,0.001956221349970684,16.74525589253486,21,37,58,0.3620689655172414,358.9652321195954,-150.4439756581071,-2.386039258463664,421.0,23.0,336.0,102.0,220.5
181,14,28,11084,0.0011188651113897428,23.1378162506097,15,29,44,0.3409090909090909,400.2093182390857,-169.61860815180316,-2.3594658781830784,367.0,127.0,271.0,117.0,220.5
242,12,25,13017,0.002676846804046335,15.759398998203613,18,29,47,0.3829787234042553,427.1240045931175,-161.07491992491234,-2.651710178047757,441.0,16.0,389.0,36.0,220.5
77,17,45,9664,-0.00041899991393765974,27.89365135849,10,21,31,0.3225806451612903,450.1431641430546,-230.38218828857902,-1.9538974236115894,143.0,221.0,211.0,313.0,222.0
212,13,26,12751,0.002641923434614504,17.94042136553802,17,28,45,0.37777777777777777,436.78943333162465,-166.9288527458131,-2.616620351406448,440.0,35.0,372.0,46.0,223.25
269,11,27,12421,0.00235681299549072,21.396463909906874,17,30,47,0.3617021276595745,415.054599306965,-154.48795917779722,-2.686646917442198,432.0,95.0,335.0,32.0,223.5
275,11,21,12040,0.0017935212192197317,16.530302500813786,21,36,57,0.3684210526315789,357.052535663748,-151.60801599950094,-2.3551032793999718,406.0,20.0,352.0,118.0,224.0
83,17,39,8082,-0.002362085290894059,37.68661162596373,10,25,35,0.2857142857142857,420.164360930547,-244.80419654403767,-1.71632826096167,5.0,431.0,75.0,386.0,224.25
